epoch,split,loss,acc,macro_f1,lr,wall_time
43,train,0.89981314052235,0.7154225085259568,0.7146151065826416,5.71106090293204e-05,5.973307132720947
43,dev,1.872625994682312,0.3801498127340824,0.38084638118743896,5.71106090293204e-05,5.973307132720947
44,train,0.8936886605891314,0.7273588480485033,0.7269059419631958,4.476063948531566e-05,5.930209636688232
44,dev,1.855705115530226,0.38295880149812733,0.3810375928878784,4.476063948531566e-05,5.930209636688232
45,train,0.8925848283550956,0.7275483137552103,0.7264235019683838,3.4227024433899304e-05,6.014752149581909
45,dev,1.8773970789379544,0.37453183520599254,0.37542271614074707,3.4227024433899304e-05,6.014752149581909
46,train,0.8785455562851646,0.729064039408867,0.7284318804740906,2.555133524132812e-05,5.894991874694824
46,dev,1.8684882985221014,0.3801498127340824,0.3804876506328583,2.555133524132812e-05,5.894991874694824
47,train,0.8907931222157045,0.7209170140204623,0.7202415466308594,1.8767810889299377e-05,5.897163152694702
47,dev,1.8749769104851617,0.38202247191011235,0.37863945960998535,1.8767810889299377e-05,5.897163152694702
48,train,0.8822663537480614,0.7307692307692307,0.7300549745559692,1.3903222849333637e-05,6.0602099895477295
48,dev,1.8742159869935777,0.3782771535580524,0.3758884072303772,1.3903222849333637e-05,6.0602099895477295
49,train,0.8759750864722512,0.7319060250094733,0.7309505939483643,1.097676942800561e-05,5.97563624382019
49,dev,1.8839770714441935,0.38108614232209737,0.3794512152671814,1.097676942800561e-05,5.97563624382019
50,train,0.8690852316943082,0.7381583933308071,0.73704993724823,1e-05,6.266032934188843
50,dev,1.8810628599590726,0.3838951310861423,0.38329440355300903,1e-05,6.266032934188843
